,exp_no,a_type_id,a_type,img_no,seg_type,mask_type,target_segs,segs,use_stratification,epochs,num_samples,sig_factor,sigma,score_function,g_x,r2_score,cv_beta,heat_max,beta_max,threshold_lm,rc_y,IoU_lm_max,IoU_lm_mean,IoU_lm_std,IoU_sp_max,IoU_sp_mean,IoU_sp_std,threshold_sp,anomaly_score,anomaly_score_val,AM_roc_score,auroc,auroc_gs1,auroc_gs2,LIME_roc_abs
191,192,3,scratch_neck,6,quickshift,blend_3,100,100,False,30000,5000,3,0.14875217128447085,lm_p_maxloss,10.525856505935279,0.9877365457261256,1.6734209644729057,0.7992167,0.7992167032576899,0.7992167,4.218049513447872,0.5616438356164384,0.027512039758331937,0.06683910910474021,0.3564356435643564,0.039266146299415876,0.061225053467993784,0.002985642963418892,0.33917624,10.232672,0.9284456325380889,0.9889544244030627,0.9869480466581507,0.9852011794712872,0.9889544244030627
192,193,3,scratch_neck,7,quickshift,blend_2,100,100,False,30000,5000,3,0.2121269678226194,lm_p_maxloss,14.044882703749083,0.9810661746638867,1.7877393737755787,1.0529698,1.0529698107903587,0.9461001,6.101826868971213,0.08405797101449275,0.015445583716421844,0.01882434435627124,0.16778523489932887,0.022052326793775823,0.028630307889792202,0.0043558761608437635,0.31269726,13.411768,0.9235537849877854,0.9722772198182951,0.9784271929404376,0.9796832670701007,0.9722772198182951
193,194,3,scratch_neck,7,quickshift,blend_3,100,100,False,30000,5000,3,0.21661993733966856,lm_p_maxloss,14.02143497494238,0.9768902855921583,1.8327976279849976,0.9961047,0.9961046890795714,0.89904153,6.185335946823519,0.15333333333333332,0.018458687904519357,0.027448250798358536,0.16778523489932887,0.022052326793775823,0.028630307889792202,0.0043558761608437635,0.31269726,13.411768,0.9235537849877854,0.9844534214714163,0.9846357118906578,0.9818148674469228,0.9844534214714163
194,195,3,scratch_neck,8,quickshift,blend_2,100,100,False,30000,5000,3,0.209212382854188,lm_p_maxloss,12.589065550117079,0.990606240735336,1.8006076609539399,1.1227776,1.1227775232460768,0.8664315,5.466309112920591,0.5416666666666666,0.027067543952075956,0.0722683431527948,0.46236559139784944,0.05375849502620792,0.08900788168350166,0.012143924070793824,0.45526034,12.527666,0.9823017138030625,0.9681007676693367,0.993630285815487,0.9944187305868889,0.9681007676693368
195,196,3,scratch_neck,8,quickshift,blend_3,100,100,False,30000,5000,3,0.414711782017825,lm_p_maxloss,12.586054473383857,0.9962364417544628,3.560831667420073,4.0782366,4.078236550222391,4.0782366,6.9727070153931745,1.0,0.02718583875105099,0.10368147336518209,0.46236559139784944,0.05375849502620792,0.08900788168350166,0.012143924070793824,0.45526034,12.527666,0.9823017138030625,1.0,1.0,0.9999540215792055,1.0
196,197,3,scratch_neck,9,quickshift,blend_2,100,100,False,30000,5000,3,0.19251655869407844,lm_p_maxloss,9.180970253658167,0.9964326370913619,2.2198300877402715,1.7411187,1.7411186805540133,1.7411187,4.2354248482642065,0.2702702702702703,0.009221266973619836,0.027648168741093826,0.42,0.03556080942212459,0.0746091041264137,0.013768215561867692,0.35116506,9.240163,0.9946286404530517,0.939898502639402,0.9890329513455851,0.9966821187377932,0.939898502639402
197,198,3,scratch_neck,9,quickshift,blend_3,100,100,False,30000,5000,3,0.206162504935934,lm_p_maxloss,9.242910909202642,0.9959778573693291,2.369989781575652,1.816476,1.8164759873096148,1.816476,4.528533163947234,1.0,0.018861869800955576,0.10033653872912768,0.42,0.03556080942212459,0.0746091041264137,0.013768215561867692,0.35116506,9.240163,0.9946286404530517,1.0,1.0,0.9999498003780659,1.0
198,199,3,scratch_neck,10,quickshift,blend_2,100,100,False,30000,5000,3,0.10737472860740847,lm_p_maxloss,8.459126744348548,0.9938830902631208,1.405511526233892,0.6250124,0.6250124247850397,0.57975185,3.2237890905330215,0.39759036144578314,0.02779195521260994,0.06302555920876968,0.3016759776536313,0.042905175250363706,0.06091850780207119,0.001966235698394788,0.3552034,8.3767185,0.9261402717554252,0.9566617368059037,0.99732846898009,0.9981960236935659,0.9566617368059037
199,200,3,scratch_neck,10,quickshift,blend_3,100,100,False,30000,5000,3,0.11312125035242857,lm_p_maxloss,8.464831016779007,0.9942078705295955,1.4738964492328646,0.7195018,0.7195018150024491,0.7195018,3.306013166088127,0.4246575342465753,0.024911375607603606,0.05038394876289807,0.3016759776536313,0.042905175250363706,0.06091850780207119,0.001966235698394788,0.3552034,8.3767185,0.9261402717554252,0.9874427124144307,0.9857420364272198,0.9809305931034019,0.9874427124144307
200,201,3,scratch_neck,11,quickshift,blend_2,100,100,False,30000,5000,3,0.15599826121953822,lm_p_maxloss,10.496271966418337,0.9941323640323554,1.6470895383687767,0.7658676,0.7658676183331581,0.6088891,4.678575951016824,0.022792022792022793,0.003940638852713288,0.004015928535234742,0.03409090909090909,0.006891316831967482,0.007425671486683315,0.0011412107293532852,0.28293177,10.294085,0.8930317848410758,0.9009601670741646,0.9454767726161369,0.9468877343113284,0.9009601670741647
201,202,3,scratch_neck,11,quickshift,blend_3,100,100,False,30000,5000,3,0.16966630642163913,lm_p_maxloss,10.478014493577163,0.9943976667561478,1.7920731825385476,0.9144301,0.9144300684655741,0.377549,4.981813075204649,0.019704433497536946,0.0037179724129935243,0.004146509784191045,0.03409090909090909,0.006891316831967482,0.007425671486683315,0.0011412107293532852,0.28293177,10.294085,0.8930317848410758,0.9270171149144254,0.924034739201304,0.9144865525672371,0.9270171149144254
202,203,3,scratch_neck,12,quickshift,blend_2,100,100,False,30000,5000,3,0.12160973548431614,lm_p_maxloss,8.83145931188279,0.9941044940782006,1.5157068914715681,0.6787204,0.6787204043709222,0.56621593,3.439504250554276,0.26495726495726496,0.01555787944659456,0.03615073420859598,0.36283185840707965,0.040960124926694444,0.06026969740500533,0.0024845512004200523,0.38046607,8.794888,0.9741548281353627,0.9219290575219556,0.9521336814136114,0.9585566918855898,0.9219290575219556
203,204,3,scratch_neck,12,quickshift,blend_3,100,100,False,30000,5000,3,0.15877604524001968,lm_p_maxloss,8.852781538733254,0.9967044396891558,1.9736646721451956,1.3613744,1.3613744113888155,1.3613744,3.863099756533915,1.0,0.022375650631473034,0.09972737915050454,0.36283185840707965,0.040960124926694444,0.06026969740500533,0.0024845512004200523,0.38046607,8.794888,0.9741548281353627,1.0,1.0,0.999994719655975,1.0
204,205,3,scratch_neck,13,quickshift,blend_2,100,100,False,30000,5000,3,0.2203830900913205,lm_p_maxloss,14.19082103409498,0.9915482697567426,1.7625884706686128,1.2997452,1.299745258106883,0.46624342,6.054618270352628,0.06379310344827586,0.00938513016915719,0.011469779119209154,0.3064516129032258,0.03511547263307179,0.049336594351820556,0.013978684279815448,0.3734736,13.851103,0.9321264593991867,0.9352223534041716,0.9739072855955972,0.9756901107550459,0.9344577500421656
205,206,3,scratch_neck,13,quickshift,blend_3,100,100,False,30000,5000,3,0.2448607244204179,lm_p_maxloss,14.123826950423481,0.9895983585022652,1.9632865655294425,1.9393866,1.9393866157835433,1.9393866,6.437318066032962,0.9795918367346939,0.022119331242190055,0.100270996964615,0.3064516129032258,0.03511547263307179,0.049336594351820556,0.013978684279815448,0.3734736,13.851103,0.9321264593991867,0.9799441539701279,0.9997438828607659,0.9987181649519312,0.9801652892561984
206,207,3,scratch_neck,14,quickshift,blend_2,100,100,False,30000,5000,3,0.13630581948153725,lm_p_maxloss,10.281961878428433,0.9933295340455272,1.4105520043234674,0.8621448,0.8621448447242364,0.8621448,4.021042603217263,0.3918918918918919,0.015199311190786855,0.04038528387478442,0.6,0.05041440735398444,0.10233603562435349,0.0040923057525408995,0.37181622,10.123407,0.9296505162422463,0.9582880601126347,0.9780150689683318,0.9818779587006203,0.9582880601126347
207,208,3,scratch_neck,14,quickshift,blend_3,100,100,False,30000,5000,3,0.15321266496530073,lm_p_maxloss,10.284118177282416,0.9949189243283146,1.5910381667694529,0.91614413,0.9161441219072641,0.91614413,4.543920141395261,1.0,0.024945428746407806,0.10138616868756148,0.6,0.05041440735398444,0.10233603562435349,0.0040923057525408995,0.37181622,10.123407,0.9296505162422463,1.0,0.9962544380509304,0.9921071559745348,1.0
208,209,3,scratch_neck,15,quickshift,blend_2,100,100,False,30000,5000,3,0.22176580524651832,lm_p_maxloss,10.213427051633536,0.996858816360768,2.5495123742702286,2.1032772,2.103277183403838,2.1032772,4.47981858277378,0.72,0.019137680638008917,0.07370674213799171,0.3780487804878049,0.04193705509665568,0.07662453605347881,0.007086107226011033,0.38252315,10.183836,0.9782712717777652,0.9751322751322751,0.9998263400860804,0.999882560921522,0.9743226951019159
209,210,3,scratch_neck,15,quickshift,blend_3,100,100,False,30000,5000,3,0.25212170882169976,lm_p_maxloss,10.19679098627697,0.997754570297588,2.8958731368838295,2.421355,2.4213550723048356,2.421355,4.923794436526816,1.0,0.02662702791134818,0.10794361410212391,0.3780487804878049,0.04193705509665568,0.07662453605347881,0.007086107226011033,0.38252315,10.183836,0.9782712717777652,1.0,1.0,0.9999637687949376,1.0
210,211,3,scratch_neck,16,quickshift,blend_2,100,100,False,30000,5000,3,0.1481232023814255,lm_p_maxloss,10.132626676607421,0.9957989466101039,1.6479651255068881,1.0330191,1.0330190372100958,0.6241144,3.9283351616384845,0.4180327868852459,0.02570590109873915,0.05879284815946652,0.4318181818181818,0.04987543496412471,0.09084025441579743,0.002359791828591066,0.41498268,9.914774,0.9744944024473161,0.9878071071393778,0.9974630989361286,0.9979381401883894,0.9877789863041488
211,212,3,scratch_neck,16,quickshift,blend_3,100,100,False,30000,5000,3,0.1917365152147421,lm_p_maxloss,10.162538291324768,0.9971314523037339,2.1246331611036617,1.641822,1.6418220330874502,1.641822,4.478010337128773,1.0,0.029230427793375383,0.10389434034111661,0.4318181818181818,0.04987543496412471,0.09084025441579743,0.002359791828591066,0.41498268,9.914774,0.9744944024473161,1.0,0.9999959827378245,0.9999417496984544,1.0
212,213,3,scratch_neck,17,quickshift,blend_2,100,100,False,30000,5000,3,0.17828705329125347,lm_p_maxloss,10.34885905044488,0.9953365467915076,1.7975110719286187,1.4701746,1.4701745876120877,1.4701746,4.5431767851400044,0.4342105263157895,0.02211156804048621,0.05050392109142226,0.4111111111111111,0.044453063965109174,0.0700654514491939,0.004045905416811972,0.36959568,10.2776785,0.9419979907082412,0.9788528363983298,0.9914182040277255,0.9949728803965676,0.9788528363983298
213,214,3,scratch_neck,17,quickshift,blend_3,100,100,False,30000,5000,3,0.19042229044639167,lm_p_maxloss,10.35442908932952,0.9958357769628441,1.9237033011742035,1.5556132,1.5556131480335607,1.5556132,4.842912731665894,1.0,0.029846719586523195,0.10692544529007303,0.4111111111111111,0.044453063965109174,0.0700654514491939,0.004045905416811972,0.36959568,10.2776785,0.9419979907082412,1.0,1.0,0.9999980548966517,1.0
214,215,3,scratch_neck,18,quickshift,blend_2,100,100,False,30000,5000,3,0.2917211942114988,lm_p_maxloss,14.961803060609485,0.9938276637202125,2.321017289495968,2.062145,2.062144902117562,1.4606347,6.990816884591931,0.44660194174757284,0.022070229174408314,0.06345811831942819,0.4095238095238095,0.05071005792748178,0.08340095943933323,0.005235720013539928,0.38851604,14.364559,0.9865318675935868,0.9597598626575481,0.996770144501592,0.997978249401835,0.9537782126641421
215,216,3,scratch_neck,18,quickshift,blend_3,100,100,False,30000,5000,3,0.3407128724211804,lm_p_maxloss,14.947071962013947,0.9955386875210497,2.712747768996513,3.11326,3.1132601136505165,3.11326,6.9850137922442075,1.0,0.029904443109712634,0.11474370687049494,0.4095238095238095,0.05071005792748178,0.08340095943933323,0.005235720013539928,0.38851604,14.364559,0.9865318675935868,1.0,1.0,1.0,1.0
216,217,3,scratch_neck,19,quickshift,blend_2,100,100,False,30000,5000,3,0.22133487477166836,lm_p_maxloss,12.471803335403564,0.9927489531411348,1.8505626214282869,1.8390379,1.83903792401321,1.8390379,5.526921641840515,0.6063829787234043,0.02553524442924215,0.06529881409077484,0.3282051282051282,0.0490055846196566,0.07123478293081029,0.0029051094655490792,0.38382003,12.3713875,0.9840739307690267,0.9848121042150894,0.9976089400396436,0.9983535164771838,0.9848121042150894
217,218,3,scratch_neck,19,quickshift,blend_3,100,100,False,30000,5000,3,0.24394546833872108,lm_p_maxloss,12.442690955086261,0.9921309394516862,2.05836864973104,1.8924496,1.892449606387066,1.8924496,5.947450204677151,1.0,0.02936393368530473,0.10319622136058469,0.3282051282051282,0.0490055846196566,0.07123478293081029,0.0029051094655490792,0.38382003,12.3713875,0.9840739307690267,1.0,0.9999972558607954,0.9994786135511082,1.0
218,219,3,scratch_neck,20,quickshift,blend_2,100,100,False,30000,5000,3,0.1509555471452771,lm_p_maxloss,10.18570425257288,0.9946261264841298,1.530192812220818,0.829164,0.8291640437859064,0.829164,4.160725192733388,0.21875,0.025634591881054915,0.03599281375563961,0.29048843187660667,0.06589286186840662,0.07266665181527868,0.00169435268981033,0.34651023,10.169453,0.9658979841491141,0.9628965065948104,0.9788172063178471,0.980924648898503,0.9628965065948104
219,220,3,scratch_neck,20,quickshift,blend_3,100,100,False,30000,5000,3,0.19246490682241194,lm_p_maxloss,10.243438088334994,0.9970129042953539,1.943706369935348,1.3479232,1.347923146577737,1.0558732,4.810570597738532,1.0,0.04386138490997253,0.11924612388784417,0.29048843187660667,0.06589286186840662,0.07266665181527868,0.00169435268981033,0.34651023,10.169453,0.9658979841491141,1.0,0.9987568954270841,0.9976258057255751,1.0
220,221,3,scratch_neck,21,quickshift,blend_2,100,100,False,30000,5000,3,0.2805910622350776,lm_p_maxloss,12.857697284015508,0.990521469538751,2.3481704706598063,2.266686,2.266685981261561,2.266686,6.450856117501806,0.4864864864864865,0.014688382198372764,0.05042309357269599,0.46153846153846156,0.04200069152573399,0.0801563953874244,0.012872613113965295,0.511181,12.700682,0.9835734950484033,0.9820219483698676,0.99759931011461,0.9973336486035385,0.9820219483698677
221,222,3,scratch_neck,21,quickshift,blend_3,100,100,False,30000,5000,3,0.31128572112136293,lm_p_maxloss,12.807355595662386,0.9917601032837227,2.6224599551345844,2.6955526,2.6955525383619725,2.6955526,6.710533816251745,1.0,0.021154793755683333,0.10032471120967455,0.46153846153846156,0.04200069152573399,0.0801563953874244,0.012872613113965295,0.511181,12.700682,0.9835734950484033,1.0,1.0,0.9996773116724157,1.0
222,223,3,scratch_neck,22,quickshift,blend_2,100,100,False,30000,5000,3,0.14255310295463966,lm_p_maxloss,10.227377130198825,0.9923161085531187,1.67097336878365,0.9016443,0.9016442795009068,0.9016443,3.722284042449063,0.05759162303664921,0.003933579160223974,0.007406962428014807,0.46875,0.017210379750594515,0.056315693589592285,0.006940747366267412,0.4330447,10.139793,0.9983627588734804,0.9880261469851548,0.9848453377318915,0.9803612519600058,0.9880261469851549
223,224,3,scratch_neck,22,quickshift,blend_3,100,100,False,30000,5000,3,0.1328568637102272,lm_p_maxloss,10.232198921781922,0.9904076841622985,1.5521504986066759,0.7292644,0.7292643593259606,0.71812195,3.605605847612531,0.05813953488372093,0.004823687870452539,0.008537658273586572,0.46875,0.017210379750594515,0.056315693589592285,0.006940747366267412,0.4330447,10.139793,0.9983627588734804,0.9851548659050645,0.9798765960046429,0.9725008654570632,0.9851548659050645
224,225,3,scratch_neck,23,quickshift,blend_2,100,100,False,30000,5000,3,0.11091160607981553,lm_p_maxloss,8.8938582677115,0.9916819607268502,1.368946349786244,0.6472549,0.6472548629089411,0.46682954,3.41893480035352,0.025974025974025976,0.004111968355410917,0.004179677413301289,0.45,0.022296843115809484,0.05758915347789057,0.004416511629339463,0.45801175,8.762814,0.9234013938134247,0.8946763286841537,0.9362744175985404,0.9489428837454268,0.8946763286841537
225,226,3,scratch_neck,23,quickshift,blend_3,100,100,False,30000,5000,3,0.10481192847895937,lm_p_maxloss,8.890355862591448,0.988228777789151,1.2929128712174265,0.5131727,0.5131727105815949,0.4957226,3.248318994325743,0.13541666666666666,0.009178216785605417,0.018588013475123864,0.45,0.022296843115809484,0.05758915347789057,0.004416511629339463,0.45801175,8.762814,0.9234013938134247,0.9898520601540531,0.9855022712951554,0.9797323351547584,0.9898520601540531
226,227,3,scratch_neck,24,quickshift,blend_2,100,100,False,30000,5000,3,0.19890449273449523,lm_p_maxloss,12.598318146441976,0.989641068396775,1.7860726195701508,1.4543124,1.454312473148577,1.4543124,5.326260431881306,0.5084745762711864,0.018427139033327454,0.052618724898699815,0.4482758620689655,0.0325146546297154,0.05979491673893886,0.014737188978566943,0.41900656,12.41258,0.9275655155522899,0.9497865210346841,0.987191262081049,0.9875127168936867,0.9497865210346842
227,228,3,scratch_neck,24,quickshift,blend_3,100,100,False,30000,5000,3,0.22335212725695852,lm_p_maxloss,12.6157206103207,0.9906049341003356,1.9986539983172118,1.7640457,1.7640457334674091,1.7640457,5.722804750257047,1.0,0.02556941940545307,0.10252948033838163,0.4482758620689655,0.0325146546297154,0.05979491673893886,0.014737188978566943,0.41900656,12.41258,0.9275655155522899,1.0,0.998895514233501,0.9972058158593794,1.0
228,229,4,thread_side,0,quickshift,blend_2,100,100,False,30000,5000,3,0.14329721201069962,lm_p_maxloss,10.576069035411852,0.9926865852050636,1.6015119663893602,0.89869756,0.8986975561615446,0.21035226,4.339384010402519,0.009566326530612245,0.002850671918063632,0.0019070853085822596,0.015496809480401094,0.005512333981909668,0.004064058650323671,0.0008993002484203316,0.32187125,10.466253,0.8846788680203523,0.7715196986654378,0.8474775927092837,0.8359165592935002,0.7629470877575781
229,230,4,thread_side,0,quickshift,blend_3,100,100,False,30000,5000,3,0.1648144788485938,lm_p_maxloss,10.561140829551926,0.9933012389983376,1.8375868594822888,1.2210015,1.2210014767683803,0.136867,4.619775996359572,0.005410279531109108,0.0017639884001302746,0.0010823087954211872,0.015496809480401094,0.005512333981909668,0.004064058650323671,0.0008993002484203316,0.32187125,10.466253,0.8846788680203523,0.6087494239468809,0.7716243287217734,0.795193130625335,0.5594063596264355
230,231,4,thread_side,1,quickshift,blend_2,100,100,False,30000,5000,3,0.18488620748481052,lm_p_maxloss,10.734571270952724,0.986524523168455,1.9377049322037148,1.2917678,1.2917677948074744,0.53583413,5.2992476572915255,0.08610271903323263,0.015317409523634282,0.015457510782417349,0.12727272727272726,0.03390939539439498,0.027200862350075718,0.00460244717154031,0.39673698,10.533874,0.8640483726342084,0.9222220962008562,0.9524626650583375,0.9607075758707927,0.9213054019577493
231,232,4,thread_side,1,quickshift,blend_3,100,100,False,30000,5000,3,0.17299618071642478,lm_p_maxloss,10.673935458723296,0.984747336123434,1.8364792628798277,1.2734245,1.2734244866468132,0.760772,5.043697389350815,0.11377245508982035,0.009562269752589381,0.014119939561582613,0.12727272727272726,0.03390939539439498,0.027200862350075718,0.00460244717154031,0.39673698,10.533874,0.8640483726342084,0.5214509121574739,0.7242531677323627,0.8691248839120828,0.69754427352982
232,233,4,thread_side,2,quickshift,blend_2,100,100,False,30000,5000,3,0.19917888280653187,lm_p_maxloss,13.319260189299051,0.9852488762632715,1.7233653947826422,1.4166228,1.4166227730923988,0.24579759,5.269898779686343,0.013526119402985074,0.004228342289459529,0.002652850948843189,0.028169014084507043,0.007555910526839936,0.0054787429520636085,0.0033004248931926363,0.46450704,12.947388,0.9594190930592937,0.8582157518418836,0.8628612402468532,0.8453786395889406,0.8582157518418836
233,234,4,thread_side,2,quickshift,blend_3,100,100,False,30000,5000,3,0.22307828030939586,lm_p_maxloss,13.294754254221381,0.9853775874558474,1.948454600548235,1.4065549,1.4065549945847844,0.39478275,6.051153291473903,0.016144349477682812,0.004283259968945442,0.0031179362649745392,0.028169014084507043,0.007555910526839936,0.0054787429520636085,0.0033004248931926363,0.46450704,12.947388,0.9594190930592937,0.8728029932305684,0.8278790473860207,0.7909122420683468,0.8728029932305684
234,235,4,thread_side,3,quickshift,blend_2,100,100,False,30000,5000,3,0.1403098369990871,lm_p_maxloss,10.877969980359945,0.9747698416304549,1.4069325366527539,0.791203,0.7912030388423374,0.40145716,4.18304273494388,0.017374517374517374,0.00425239763175844,0.0027563115997836533,0.0514018691588785,0.011014628742160769,0.00946712804880093,0.0021198197682679165,0.38316223,10.679116,0.9524929436249845,0.770056691926914,0.8287029057624129,0.8485886323327458,0.7681441038728055
235,236,4,thread_side,3,quickshift,blend_3,100,100,False,30000,5000,3,0.1440859925308578,lm_p_maxloss,10.876727393273427,0.9795081407338166,1.4408096691891863,0.77070636,0.770706342606486,0.5707581,4.242887317968411,0.04504504504504504,0.006636112653296583,0.009155728765128587,0.0514018691588785,0.011014628742160769,0.00946712804880093,0.0021198197682679165,0.38316223,10.679116,0.9524929436249845,0.8288622881002552,0.8308360344933032,0.8523785960639976,0.8288622881002552
236,237,4,thread_side,4,quickshift,blend_2,100,100,False,30000,5000,3,0.10211806733016254,lm_p_maxloss,9.30823183156897,0.9884125244298044,1.2916812722564515,0.665601,0.6656009856780166,0.12577118,3.130482407565489,0.004971002485501243,0.0020235711935689083,0.0008919695110773789,0.00989010989010989,0.0038079771019828967,0.0021416410442971295,0.0008217736564499015,0.26846775,9.217539,0.9356050842007637,0.7127354817793108,0.7033959335960649,0.6268804660074462,0.7087254154232095
237,238,4,thread_side,4,quickshift,blend_3,100,100,False,30000,5000,3,0.09977192098588565,lm_p_maxloss,9.256499090257476,0.9862430065068983,1.2768021064651218,0.5581422,0.5581421590326949,0.017079169,3.130933201236599,0.0016959150567762867,0.0008002455580412855,0.0007187093585306275,0.00989010989010989,0.0038079771019828967,0.0021416410442971295,0.0008217736564499015,0.26846775,9.217539,0.9356050842007637,0.3440472172690624,0.4439799842148482,0.49114410461782126,0.34060584156916096
238,239,4,thread_side,5,quickshift,blend_2,100,100,False,30000,5000,3,0.11184357844846861,lm_p_maxloss,10.211908288393964,0.9905655711882797,1.1291099552454098,0.5483696,0.5483695720584821,0.43383694,3.890634468216779,0.04950495049504951,0.004776243334923195,0.00637622065849242,0.4246575342465753,0.03376160422447031,0.06394135066484502,0.0028924502494191984,0.31267938,10.297098,0.9019242535487029,0.7410433492413118,0.797858541360744,0.8419649412628487,0.7410433492413118
239,240,4,thread_side,5,quickshift,blend_3,100,100,False,30000,5000,3,0.13590562840466763,lm_p_maxloss,10.217909008454043,0.991891831626328,1.3740950980989992,0.8214304,0.8214303868894398,0.8214304,4.19559900541035,1.0,0.021774992709741085,0.10166575870649065,0.4246575342465753,0.03376160422447031,0.06394135066484502,0.0028924502494191984,0.31267938,10.297098,0.9019242535487029,0.9999999999999999,0.9979885584924131,0.9904414464023494,0.9999999999999999
240,241,4,thread_side,6,quickshift,blend_2,100,100,False,30000,5000,3,0.1397149030668735,lm_p_maxloss,10.23129636155833,0.9958509685845405,1.4037739191088308,0.880125,0.8801249788193131,0.880125,4.262561598363563,0.21839080459770116,0.014590874215992112,0.025581249525965993,0.29245283018867924,0.04318005696664362,0.059058644107372146,0.0037584519416971793,0.3280892,10.164418,0.9026415487321355,0.8394490481673432,0.9145437611226309,0.9379249065468047,0.8394490481673432
241,242,4,thread_side,6,quickshift,blend_3,100,100,False,30000,5000,3,0.13813504420191003,lm_p_maxloss,10.22562833299315,0.9953732943641287,1.3885787640633167,0.877391,0.8773909741576464,0.877391,4.173131757376075,0.7671232876712328,0.02214292768608452,0.07628228746936297,0.29245283018867924,0.04318005696664362,0.059058644107372146,0.0037584519416971793,0.3280892,10.164418,0.9026415487321355,0.9665768877713418,0.9609062881339847,0.9520560542805384,0.9665768877713418
242,243,4,thread_side,7,quickshift,blend_2,100,100,False,30000,5000,3,0.12323295556410711,lm_p_maxloss,9.294672256496645,0.9934809597069465,1.4330276473579469,0.6676396,0.6676395906433499,0.31094515,3.6880222972221977,0.05744431418522861,0.009502136440147357,0.010288289975565001,0.14855072463768115,0.031095646081177677,0.0345963090481509,0.0019405445624821975,0.39876777,9.196766,0.9204361139817797,0.9520273615726779,0.9672151233851862,0.9655529811600447,0.9520273615726779
243,244,4,thread_side,7,quickshift,blend_3,100,100,False,30000,5000,3,0.13144734671505623,lm_p_maxloss,9.297180616891957,0.9936126865714456,1.5361398229676317,0.7232119,0.7232118980359434,0.70392436,3.863101584852078,0.18828451882845187,0.014820032072988931,0.026660514811693358,0.14855072463768115,0.031095646081177677,0.0345963090481509,0.0019405445624821975,0.39876777,9.196766,0.9204361139817797,0.9823461413694645,0.9772713349261779,0.9682636288130095,0.9823461413694645
244,245,4,thread_side,8,quickshift,blend_2,100,100,False,30000,5000,3,0.10267107361474155,lm_p_maxloss,9.276672365402614,0.9930453512583414,1.271354734485833,0.65083253,0.6508325547304331,0.65083253,3.5621505425718576,0.18032786885245902,0.009030456099288417,0.021809566393225458,0.5,0.03711124736916598,0.07889429078071689,0.004432657304278109,0.31757465,9.084911,0.8605149267856711,0.7748828385726871,0.920387155720452,0.9573892463385719,0.7748828385726871
245,246,4,thread_side,8,quickshift,blend_3,100,100,False,30000,5000,3,0.1016421316192729,lm_p_maxloss,9.27345165660142,0.9937079480389993,1.2559291891793534,0.40093717,0.40093716391849227,0.40093717,3.5178687599114173,1.0,0.022697469368236415,0.10220652457515389,0.5,0.03711124736916598,0.07889429078071689,0.004432657304278109,0.31757465,9.084911,0.8605149267856711,1.0,0.9831455477234464,0.9731094422219471,1.0
246,247,4,thread_side,9,quickshift,blend_2,100,100,False,30000,5000,3,0.10280104474125722,lm_p_maxloss,9.287035367162833,0.9938603496989876,1.2364476501634885,0.6585952,0.6585951984515076,0.24987717,3.501212964287255,0.005912786400591279,0.0029989610524980915,0.0010937363139666932,0.024639423076923076,0.007217776847718733,0.005664927251335514,0.0002953333920838001,0.32035756,9.222501,0.8788785532106682,0.6099881652919202,0.6329949571905926,0.5919965734565256,0.6095285070209816
247,248,4,thread_side,9,quickshift,blend_3,100,100,False,30000,5000,3,0.1100619350314261,lm_p_maxloss,9.296956028519432,0.9927617380286534,1.325227459979092,0.6696339,0.6696339276297826,0.21169937,3.524065385277184,0.02062374245472837,0.004951381123022772,0.004337569139638108,0.024639423076923076,0.007217776847718733,0.005664927251335514,0.0002953333920838001,0.32035756,9.222501,0.8788785532106682,0.8808664259927798,0.8583789882443891,0.8176917692813959,0.8808664259927798
248,249,4,thread_side,10,quickshift,blend_2,100,100,False,30000,5000,3,0.08498755831892289,lm_p_maxloss,8.494181248806587,0.9828692101512783,1.1413527584235938,0.36928722,0.36928721361308386,0.1738868,2.857872812208163,0.01244614648157013,0.005386350125400011,0.002435819485938067,0.11180124223602485,0.019346421375239665,0.020367607866461215,0.0022146424720025,0.3285229,8.381802,0.9147041416211374,0.7903336562690955,0.8224789701590548,0.8025878079144472,0.7903336562690956
249,250,4,thread_side,10,quickshift,blend_3,100,100,False,30000,5000,3,0.10797289116370642,lm_p_maxloss,8.470950175676997,0.9839854220858574,1.4607542595254843,0.59827936,0.5982793305909229,0.47016045,3.2674241461812046,0.1946564885496183,0.012546375558738838,0.026770641632436427,0.11180124223602485,0.019346421375239665,0.020367607866461215,0.0022146424720025,0.3285229,8.381802,0.9147041416211374,0.9870813690075307,0.9572992486041132,0.9027795285137872,0.9870813690075307
250,251,4,thread_side,11,quickshift,blend_2,100,100,False,30000,5000,3,0.1224644319735815,lm_p_maxloss,10.191241289637894,0.9807505909408201,1.3041136964017246,0.62405366,0.6240536597207533,0.21564528,3.912401079721871,0.0055248618784530384,0.002225200316358821,0.0008389071403838852,0.039655172413793106,0.009292486508925172,0.008500352838096201,0.0011556769629047874,0.2674336,9.991773,0.9063307361895122,0.6690554955517969,0.7249518271710604,0.7513512167177264,0.6690419097951041
